mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
2	2	4	0.25	0	0	2/2	1	1	1/16			1/16	1		3	57	A3	3	19
2	2	4	0.5	0	0	2/2	2	2	1/8			1/8	1		3	57	A3	3	35
2	2	17/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		4	64	E4	4	20
2	2	9/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		0	60	C4	4	21
2	2	19/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		3	57	A3	3	22
2	2	5	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		1	55	G3	3	23
2	2	5	0.5	1/4	1/4	2/2	2	2	1/8			1/8	1		1	55	G3	3	36
2	2	21/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		4	64	E4	4	24
2	2	11/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		5	59	B3	3	25
2	2	23/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		1	55	G3	3	26
2	2	6	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		6	54	F#3	3	27
2	2	6	0.5	1/2	1/2	2/2	2	2	1/8			1/8	1		6	54	F#3	3	37
2	2	25/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		4	64	E4	4	28
2	2	13/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		3	57	A3	3	29
2	2	27/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		6	54	F#3	3	30
2	2	7	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		5	59	B3	3	31
2	2	7	0.5	3/4	3/4	2/2	2	2	1/8			1/8	1		5	59	B3	3	38
2	2	29/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		6	66	F#4	4	32
2	2	15/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		9	63	D#4	4	33
2	2	31/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	34
3	3	8	0.25	0	0	2/2	1	1	1/16			1/16	1		4	52	E3	3	39
3	3	8	0.5	0	0	2/2	2	2	1/8			1/8	1		4	52	E3	3	55
3	3	33/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	40
3	3	17/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	41
3	3	35/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		4	52	E3	3	42
3	3	9	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		4	52	E3	3	43
3	3	9	0.5	1/4	1/4	2/2	2	2	1/8			1/8	1		4	52	E3	3	56
3	3	37/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	44
3	3	19/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	45
3	3	39/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		4	52	E3	3	46
3	3	10	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		2	50	D3	3	47
3	3	10	0.5	1/2	1/2	2/2	2	2	1/8			1/8	1		2	50	D3	3	57
3	3	41/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	48
3	3	21/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	49
3	3	43/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		2	50	D3	3	50
3	3	11	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		2	50	D3	3	51
3	3	11	0.5	3/4	3/4	2/2	2	2	1/8			1/8	1		2	50	D3	3	58
3	3	45/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	52
3	3	23/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	53
3	3	47/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		2	50	D3	3	54
4	4	12	4.0	0	0	2/2	2	1	1			1	1		4	40	E2	2	75
4	4	12	0.25	0	0	2/2	1	1	1/16			1/16	1		0	48	C3	3	59
4	4	49/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	60
4	4	25/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	61
4	4	51/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		0	48	C3	3	62
4	4	13	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		0	48	C3	3	63
4	4	13	1.0	1/4	1/4	2/2	2	2	1/4			1/4	1		0	48	C3	3	76
4	4	53/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	64
4	4	27/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	65
4	4	55/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		0	48	C3	3	66
4	4	14	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		2	50	D3	3	67
4	4	14	1.0	1/2	1/2	2/2	2	2	1/4			1/4	1		2	50	D3	3	77
4	4	57/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		-2	58	Bb3	3	68
4	4	29/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	69
4	4	59/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		2	50	D3	3	70
4	4	15	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		2	50	D3	3	71
4	4	61/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		-2	58	Bb3	3	72
4	4	31/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	73
4	4	63/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		2	50	D3	3	74
5	5	16	4.0	0	0	2/2	2	1	1			1	1		4	40	E2	2	94
5	5	16	0.25	0	0	2/2	1	1	1/16			1/16	1		0	48	C3	3	78
5	5	65/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	79
5	5	33/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	80
5	5	67/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		0	48	C3	3	81
5	5	17	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		0	48	C3	3	82
5	5	17	1.0	1/4	1/4	2/2	2	2	1/4			1/4	1		0	48	C3	3	95
5	5	69/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	83
5	5	35/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	84
5	5	71/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		0	48	C3	3	85
5	5	18	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		2	50	D3	3	86
5	5	18	1.0	1/2	1/2	2/2	2	2	1/4			1/4	1		2	50	D3	3	96
5	5	73/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		-2	58	Bb3	3	87
5	5	37/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	88
5	5	75/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		2	50	D3	3	89
5	5	19	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		2	50	D3	3	90
5	5	77/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		-2	58	Bb3	3	91
5	5	39/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	92
5	5	79/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		2	50	D3	3	93
6	6	20	4.0	0	0	2/2	2	1	1			1	1	1	-1	41	F2	2	113
6	6	20	0.25	0	0	2/2	1	1	1/16			1/16	1		5	47	B2	2	97
6	6	81/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	98
6	6	41/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		3	57	A3	3	99
6	6	83/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		5	47	B2	2	100
6	6	21	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		5	47	B2	2	101
6	6	85/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	102
6	6	43/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		3	57	A3	3	103
6	6	87/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		5	47	B2	2	104
6	6	22	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		5	47	B2	2	105
6	6	89/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	106
6	6	45/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		3	57	A3	3	107
6	6	91/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		5	47	B2	2	108
6	6	23	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		5	47	B2	2	109
6	6	93/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	110
6	6	47/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		3	57	A3	3	111
6	6	95/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		5	47	B2	2	112
7	7	24	4.0	0	0	2/2	2	1	1			1	1	-1	-1	41	F2	2	130
7	7	24	0.25	0	0	2/2	1	1	1/16			1/16	1		5	47	B2	2	114
7	7	97/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	115
7	7	49/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		3	57	A3	3	116
7	7	99/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		5	47	B2	2	117
7	7	25	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		5	47	B2	2	118
7	7	101/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	119
7	7	51/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		3	57	A3	3	120
7	7	103/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		5	47	B2	2	121
7	7	26	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		0	48	C3	3	122
7	7	105/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	123
7	7	53/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		3	57	A3	3	124
7	7	107/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		0	48	C3	3	125
7	7	27	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		2	50	D3	3	126
7	7	109/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	127
7	7	55/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		3	57	A3	3	128
7	7	111/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		2	50	D3	3	129
8	8	28	4.0	0	0	2/2	2	1	1			1	1	1	3	45	A2	2	147
8	8	28	0.25	0	0	2/2	1	1	1/16			1/16	1		4	52	E3	3	131
8	8	113/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		0	60	C4	4	132
8	8	57/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		3	57	A3	3	133
8	8	115/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		4	52	E3	3	134
8	8	29	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		-1	53	F3	3	135
8	8	117/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		2	62	D4	4	136
8	8	59/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		5	59	B3	3	137
8	8	119/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		-1	53	F3	3	138
8	8	30	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		1	55	G3	3	139
8	8	121/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		4	64	E4	4	140
8	8	61/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		0	60	C4	4	141
8	8	123/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		1	55	G3	3	142
8	8	31	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		3	57	A3	3	143
8	8	125/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		-1	65	F4	4	144
8	8	63/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		2	62	D4	4	145
8	8	127/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		3	57	A3	3	146
9	9	32	4.0	0	0	2/2	2	1	1			1	1	-1	3	45	A2	2	164
9	9	32	0.25	0	0	2/2	1	1	1/16			1/16	1		5	59	B3	3	148
9	9	129/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		5	47	B2	2	149
9	9	65/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		1	43	G2	2	150
9	9	131/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		2	38	D2	2	151
9	9	33	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		0	60	C4	4	152
9	9	133/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		0	48	C3	3	153
9	9	67/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		3	45	A2	2	154
9	9	135/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		4	40	E2	2	155
9	9	34	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		2	62	D4	4	156
9	9	137/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		5	71	B4	4	157
9	9	69/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		1	67	G4	4	158
9	9	139/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		2	62	D4	4	159
9	9	35	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		4	64	E4	4	160
9	9	141/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		0	72	C5	5	161
9	9	71/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		3	69	A4	4	162
9	9	143/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		4	64	E4	4	163
10	10	36	0.25	0	0	2/2	1	1	1/16			1/16	1		2	62	D4	4	165
10	10	145/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		5	71	B4	4	166
10	10	73/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		1	67	G4	4	167
10	10	147/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		2	62	D4	4	168
10	10	37	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		-1	65	F4	4	169
10	10	149/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		5	71	B4	4	170
10	10	75/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		1	67	G4	4	171
10	10	151/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		4	64	E4	4	172
10	10	38	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		2	62	D4	4	173
10	10	153/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		5	71	B4	4	174
10	10	77/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		1	67	G4	4	175
10	10	155/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		2	62	D4	4	176
10	10	39	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		0	60	C4	4	177
10	10	157/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		3	69	A4	4	178
10	10	79/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		-1	65	F4	4	179
10	10	159/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		0	60	C4	4	180
11	11	40	0.25	0	0	2/2	1	1	1/16			1/16	1		5	59	B3	3	181
11	11	161/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		1	67	G4	4	182
11	11	81/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		4	64	E4	4	183
11	11	163/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	184
11	11	41	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		2	62	D4	4	185
11	11	165/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		3	69	A4	4	186
11	11	83/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		-1	65	F4	4	187
11	11	167/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		0	60	C4	4	188
11	11	42	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		5	59	B3	3	189
11	11	169/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		1	67	G4	4	190
11	11	85/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		4	64	E4	4	191
11	11	171/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	192
11	11	43	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		3	57	A3	3	193
11	11	173/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		-1	65	F4	4	194
11	11	87/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		2	62	D4	4	195
11	11	175/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		3	57	A3	3	196
12	12	44	0.25	0	0	2/2	1	1	1/16			1/16	1		1	55	G3	3	197
12	12	177/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		4	64	E4	4	198
12	12	89/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		0	60	C4	4	199
12	12	179/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		1	55	G3	3	200
12	12	45	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		5	59	B3	3	201
12	12	181/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		-1	65	F4	4	202
12	12	91/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		2	62	D4	4	203
12	12	183/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		3	57	A3	3	204
12	12	46	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		1	55	G3	3	205
12	12	185/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		4	64	E4	4	206
12	12	93/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		0	60	C4	4	207
12	12	187/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		1	55	G3	3	208
12	12	47	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		-1	53	F3	3	209
12	12	189/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		2	62	D4	4	210
12	12	95/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		5	59	B3	3	211
12	12	191/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		-1	53	F3	3	212
13	13	48	0.25	0	0	2/2	1	1	1/16			1/16	1		4	52	E3	3	213
13	13	193/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		0	60	C4	4	214
13	13	97/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		3	57	A3	3	215
13	13	195/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		4	52	E3	3	216
13	13	49	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		1	55	G3	3	217
13	13	197/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		2	62	D4	4	218
13	13	99/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		5	59	B3	3	219
13	13	199/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		-1	53	F3	3	220
13	13	50	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		4	52	E3	3	221
13	13	201/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		0	60	C4	4	222
13	13	101/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		3	57	A3	3	223
13	13	203/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		4	52	E3	3	224
13	13	51	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		2	50	D3	3	225
13	13	205/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	226
13	13	103/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	227
13	13	207/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		2	50	D3	3	228
14	14	52	4.0	0	0	2/2	2	1	1			1	1	1	-1	41	F2	2	245
14	14	52	0.25	0	0	2/2	1	1	1/16			1/16	1		0	48	C3	3	229
14	14	209/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		3	57	A3	3	230
14	14	105/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		-1	53	F3	3	231
14	14	211/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		0	48	C3	3	232
14	14	53	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		4	52	E3	3	233
14	14	213/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	234
14	14	107/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	235
14	14	215/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		2	50	D3	3	236
14	14	54	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		0	48	C3	3	237
14	14	217/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		3	57	A3	3	238
14	14	109/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		-1	53	F3	3	239
14	14	219/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		0	48	C3	3	240
14	14	55	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		4	52	E3	3	241
14	14	221/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		5	59	B3	3	242
14	14	111/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		1	55	G3	3	243
14	14	223/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		2	50	D3	3	244
15	15	56	4.0	0	0	2/2	2	1	1			1	1	-1	-1	41	F2	2	262
15	15	56	0.25	0	0	2/2	1	1	1/16			1/16	1		5	47	B2	2	246
15	15	225/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		1	55	G3	3	247
15	15	113/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		4	52	E3	3	248
15	15	227/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		5	47	B2	2	249
15	15	57	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		2	50	D3	3	250
15	15	229/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		3	57	A3	3	251
15	15	115/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		-1	53	F3	3	252
15	15	231/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		0	48	C3	3	253
15	15	58	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		5	47	B2	2	254
15	15	233/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		1	55	G3	3	255
15	15	117/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		4	52	E3	3	256
15	15	235/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		5	47	B2	2	257
15	15	59	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		2	50	D3	3	258
15	15	237/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		3	57	A3	3	259
15	15	119/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		-1	53	F3	3	260
15	15	239/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		0	48	C3	3	261
16	16	60	0.25	0	0	2/2	1	1	1/16			1/16	1		3	45	A2	2	263
16	16	60	1.0	0	0	2/2	2	1	1/4			1/4	1		3	45	A2	2	279
16	16	241/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		3	57	A3	3	264
16	16	121/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		-1	53	F3	3	265
16	16	243/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		3	45	A2	2	266
16	16	61	0.25	1/4	1/4	2/2	1	1	1/16			1/16	1		-3	39	Eb2	2	267
16	16	61	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1		-3	39	Eb2	2	280
16	16	245/4	0.25	5/16	5/16	2/2	1	1	1/16			1/16	1		3	45	A2	2	268
16	16	123/2	0.25	3/8	3/8	2/2	1	1	1/16			1/16	1		-1	53	F3	3	269
16	16	247/4	0.25	7/16	7/16	2/2	1	1	1/16			1/16	1		3	57	A3	3	270
16	16	62	0.25	1/2	1/2	2/2	1	1	1/16			1/16	1		0	36	C2	2	271
16	16	62	2.0	1/2	1/2	2/2	2	1	1/2			1/2	1		0	36	C2	2	281
16	16	249/4	0.25	9/16	9/16	2/2	1	1	1/16			1/16	1		2	62	D4	4	272
16	16	125/2	0.25	5/8	5/8	2/2	1	1	1/16			1/16	1		-2	58	Bb3	3	273
16	16	251/4	0.25	11/16	11/16	2/2	1	1	1/16			1/16	1		4	52	E3	3	274
16	16	63	0.25	3/4	3/4	2/2	1	1	1/16			1/16	1		2	50	D3	3	275
16	16	253/4	0.25	13/16	13/16	2/2	1	1	1/16			1/16	1		4	52	E3	3	276
16	16	127/2	0.25	7/8	7/8	2/2	1	1	1/16			1/16	1		-2	58	Bb3	3	277
16	16	255/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		2	62	D4	4	278
17	17	64	0.25	0	0	2/2	1	1	1/16			1/16	1		-5	49	Db3	3	282
17	17	64	1.0	0	0	2/2	2	1	1/4			1/4	1		-5	49	Db3	3	298
17	17	257/4	0.25	1/16	1/16	2/2	1	1	1/16			1/16	1		-5	61	Db4	4	283
17	17	129/2	0.25	1/8	1/8	2/2	1	1	1/16			1/16	1		3	57	A3	3	284
17	17	259/4	0.25	3/16	3/16	2/2	1	1	1/16			1/16	1		-5	49	Db3	3	285
