mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	4.0	0	0	4/4	2	2	1	1	1		5	35	B1	1	4
1	1	0	4.0	0	0	4/4	2	2	1	1	1		6	42	F#2	2	4
1	1	1	3.0	1/4	1/4	4/4	2	1	3/4	1/2	3/2		5	47	B2	2	3
1	1	1	3.0	1/4	1/4	4/4	2	1	3/4	1/2	3/2		6	54	F#3	3	3
1	1	5/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1	1	8	56	G#3	3	0
1	1	5/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1	1	6	66	F#4	4	0
1	1	5/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1	1	8	68	G#4	4	0
1	1	3	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1	-1	8	56	G#3	3	1
1	1	3	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1	-1	6	66	F#4	4	1
1	1	3	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1	-1	8	68	G#4	4	1
1	1	7/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		5	47	B2	2	2
1	1	7/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		6	54	F#3	3	2
2	2	4	4.0	0	0	4/4	2	2	1	1	1		5	35	B1	1	9
2	2	4	4.0	0	0	4/4	2	2	1	1	1		6	42	F#2	2	9
2	2	5	3.0	1/4	1/4	4/4	2	1	3/4	1/2	3/2		5	47	B2	2	8
2	2	5	3.0	1/4	1/4	4/4	2	1	3/4	1/2	3/2		6	54	F#3	3	8
2	2	13/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1	1	8	56	G#3	3	5
2	2	13/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1	1	6	66	F#4	4	5
2	2	13/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1	1	8	68	G#4	4	5
2	2	7	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1	-1	8	56	G#3	3	6
2	2	7	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1	-1	6	66	F#4	4	6
2	2	7	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1	-1	8	68	G#4	4	6
2	2	15/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		5	47	B2	2	7
2	2	15/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		6	54	F#3	3	7
3	3	8	4.0	0	0	4/4	2	2	1	1	1	1	5	35	B1	1	28
3	3	8	4.0	0	0	4/4	2	2	1	1	1	1	6	42	F#2	2	28
3	3	17/2	1.0	1/8	1/8	4/4	2	1	1/4	1/4	1		9	51	D#3	3	24
3	3	17/2	1.0	1/8	1/8	4/4	2	1	1/4	1/4	1		6	54	F#3	3	24
3	3	17/2	1.0	1/8	1/8	4/4	2	1	1/4	1/4	1		5	59	B3	3	24
3	3	17/2	1.0	1/8	1/8	4/4	2	1	1/4	1/4	1		9	63	D#4	4	24
3	3	17/2	1.0	1/8	1/8	4/4	1	2	1/4	1/4	1		6	66	F#4	4	20
3	3	17/2	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		8	68	G#4	4	10
3	3	17/2	1.0	1/8	1/8	4/4	1	2	1/4	1/4	1		8	68	G#4	4	20
3	3	35/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	11
3	3	9	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1	1	9	75	D#5	5	12
3	3	19/2	1.0	3/8	3/8	4/4	2	1	1/4	1/4	1		9	51	D#3	3	25
3	3	19/2	1.0	3/8	3/8	4/4	2	1	1/4	1/4	1		6	54	F#3	3	25
3	3	19/2	1.0	3/8	3/8	4/4	2	1	1/4	1/4	1		5	59	B3	3	25
3	3	19/2	1.0	3/8	3/8	4/4	2	1	1/4	1/4	1		9	63	D#4	4	25
3	3	19/2	1.0	3/8	3/8	4/4	1	2	1/4	1/4	1		6	66	F#4	4	21
3	3	19/2	1.0	3/8	3/8	4/4	1	2	1/4	1/4	1		8	68	G#4	4	21
3	3	10	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1	-1	9	75	D#5	5	13
3	3	21/2	1.0	5/8	5/8	4/4	2	1	1/4	1/4	1		9	51	D#3	3	26
